Open,Close,High,Low,Volume
454.41,454.5,454.5,454.22,888.38197742
454.5,455.37,455.78,454.5,210.93272179
455.38,455.72,455.77,455.17,270.69533825
455.72,456.12,456.26,455.55,403.44997347
456.16,455.04,456.55,455.03,454.09789639
455.0,455.94,456.06,455.0,122.81823394
455.55,455.51,456.0,455.08,111.67251852
455.5,456.58,456.58,455.5,92.73470933
456.53,459.69,459.69,456.53,302.61541988
459.71,459.5,459.8,459.37,261.19718878
459.53,459.68,461.31,459.53,573.23796353
459.96,459.84,460.57,459.63,308.97931175
459.83,458.07,459.83,458.01,374.25270529
458.06,457.1,459.0,455.22,466.30455807
457.09,458.86,458.91,456.08,328.51005725
458.48,459.64,460.21,458.17,376.77045937
459.64,459.6,459.96,459.09,90.13360355
459.6,459.95,459.99,459.32,131.58596943
459.73,459.95,460.57,459.73,691.09541878
459.95,458.75,459.96,457.6,394.19325244
458.46,460.08,460.85,458.29,766.41331202
459.83,460.23,460.23,459.22,431.3436567
460.23,460.98,461.0,460.04,296.53982025
460.99,461.65,461.99,460.17,585.5073485
461.75,462.04,463.0,461.64,1455.03346609
462.49,463.39,463.88,462.28,1145.25151636
463.34,462.79,463.36,462.38,353.52765045
462.8,462.25,462.8,461.06,190.22117768
462.24,463.86,463.96,462.24,677.10815584
463.86,464.35,464.9,463.16,1136.05562069
464.35,464.16,464.82,463.9,431.50114656
464.46,464.41,464.7,464.16,139.54264212
464.52,464.58,464.79,464.45,970.57265101
464.57,464.41,464.7,464.4,245.86359633
464.41,463.2,464.46,463.15,626.08581501
463.2,465.0,465.1,463.12,1680.73173473
465.0,465.0,466.0,465.0,1410.79579166
465.01,465.21,465.21,465.0,207.58214715
465.21,465.36,465.49,465.0,362.83166379
465.36,465.19,465.45,464.27,1209.62014116
465.03,465.02,465.42,465.0,573.24887464
465.03,465.07,465.63,465.01,358.82496302
465.31,465.01,465.54,465.0,402.86647737
465.01,465.35,465.35,465.0,166.71613775
465.3,465.29,465.35,465.0,291.03598312
465.34,465.98,466.0,465.28,295.84880819
465.99,466.06,466.13,465.56,254.87983997
466.12,465.74,466.41,465.59,411.28182519
465.78,466.22,466.28,465.77,273.10264855
466.2,466.49,466.71,466.0,270.20296179
466.64,465.5,466.67,465.3,250.74518619
465.96,464.12,466.17,463.0,1943.29510659
464.03,464.59,464.77,464.0,170.16700446
464.6,465.14,465.99,464.6,746.90676548
465.17,465.27,465.41,465.01,52.84452776
465.28,465.0,465.47,465.0,1117.25288016
465.01,465.02,465.1,465.0,554.54891001
465.03,465.0,465.19,465.0,431.84411952
465.0,465.0,465.5,465.0,512.78317767
465.01,465.1,465.1,465.0,81.88492473
465.1,465.26,465.52,465.0,276.79312206
465.28,465.23,465.4,465.1,168.16764777
465.38,465.56,465.59,465.21,308.83357914
465.49,466.0,466.0,465.41,390.17759921
465.99,465.88,466.19,465.65,306.78622064
465.91,465.42,465.91,465.41,208.96272953
465.42,465.64,465.98,465.24,608.92604371
465.24,465.0,465.59,465.0,464.76951722
465.0,465.0,465.35,465.0,837.39475304
465.0,463.26,465.02,463.21,1087.42471553
463.2,464.76,465.94,463.19,612.69233378
464.41,464.01,464.41,464.0,310.56816026
464.03,465.6,465.87,464.03,325.20832774
465.58,465.49,465.89,464.71,225.03005186
465.61,465.13,465.8,464.6,470.74532681
465.23,465.53,465.81,464.95,281.61978329
465.5,465.49,465.94,465.16,383.51741174
465.71,465.1,465.86,465.1,343.26150749
465.1,465.46,465.46,465.0,484.43018439
465.47,465.15,465.54,465.1,313.17353295
465.19,465.11,465.53,465.1,281.01968807
465.11,465.21,465.5,465.1,468.12953053
465.16,465.43,465.58,465.1,464.40834994
465.4,465.0,465.89,465.0,665.80017269
465.01,465.28,465.42,465.0,611.7451163
465.41,465.38,465.88,465.07,269.18272281
465.59,467.04,467.09,465.0,1216.71063913
467.04,471.11,473.0,467.04,4818.71156965
471.11,473.01,474.99,470.46,3273.26597992
473.01,473.71,474.0,471.83,1450.0338935999998
473.71,475.4,476.0,473.0,2092.50495946
475.09,473.76,475.41,473.5,1591.57798265
473.76,479.16,481.0,473.51,10335.94636046
479.2,478.37,480.01,477.11,4889.52098716
478.36,477.88,478.58,477.88,893.39696097
477.89,478.83,479.24,477.15,801.43637525
478.82,482.52,482.7,478.82,2873.45167344
482.25,478.02,482.69,478.0,1848.54077414
478.03,480.0,480.53,478.03,1197.80453027
480.01,478.49,480.56,477.73,782.04515538
478.06,476.69,478.06,475.62,1373.2716114
476.65,475.45,476.65,475.1,740.63486732
475.42,477.43,477.44,475.12,880.7439806
477.25,476.55,477.43,476.52,632.43746653
476.62,475.92,477.52,475.8,375.91531480000003
475.8,476.58,476.6,474.64,691.18317076
476.6,477.53,477.86,476.6,441.76676713
477.54,477.48,477.89,477.12,337.33212216
477.48,479.2,479.91,477.48,740.38451368
479.47,478.39,479.47,477.89,1002.00861533
478.39,477.0,479.19,476.89,1988.18896556
476.99,476.81,477.73,476.8,721.90649204
476.8,476.88,476.9,476.8,357.26976968
476.88,476.98,477.0,476.8,390.22871048
476.98,476.0,476.98,475.58,1215.03493921
476.0,476.0,476.29,475.01,1421.9316528
476.0,477.54,477.54,475.99,668.20629765
477.52,477.68,478.0,477.5,718.61756631
477.61,477.2,477.89,476.94,315.5809641
477.19,476.98,477.43,476.5,824.18889419
477.0,478.41,478.93,476.99,1370.00186277
478.4,474.88,478.5,474.88,1321.82706099
474.9,473.4,475.11,473.4,857.57159038
473.41,473.4,475.0,473.4,592.23456374
473.41,474.51,474.76,473.4,343.63730282
474.33,474.47,474.98,474.1,228.97525449
474.47,475.35,476.79,474.47,532.84512916
475.4,475.27,476.0,475.01,371.19400059
475.03,474.67,475.9,474.62,276.89235541
474.79,475.69,475.71,474.41,197.05078581
475.39,475.0,475.81,474.6,353.83965753
475.0,476.78,477.96,474.3,1147.92340792
476.85,477.28,477.58,476.34,198.44339937
477.31,477.45,477.48,476.83,218.31048953
477.45,478.83,478.89,476.66,2813.73096804
478.83,479.04,479.93,478.81,1481.36373251
479.02,478.29,479.2,478.13,659.73988934
478.3,478.07,479.49,477.61,1083.89233451
478.63,478.38,479.12,477.61,807.02723053
477.8,477.61,478.42,477.01,557.69647992
477.17,476.76,477.33,476.6,349.30864147
476.77,476.49,476.99,475.8,488.45307815
476.41,476.27,477.0,476.27,496.85841073
476.31,477.27,477.44,476.31,819.01499809
477.3,476.63,477.42,476.2,572.81790983
476.78,477.1,477.47,476.64,233.18204886
477.09,478.08,478.08,477.0,872.09434632
478.18,479.2,479.6,478.08,832.1427922
479.32,479.01,479.62,478.73,1117.24429316
479.01,479.02,479.19,479.0,355.95571562
479.01,478.25,479.19,477.84,347.76213376
478.25,478.64,479.0,478.25,501.22498633
478.65,478.81,479.21,478.64,815.53400637
479.0,476.2,479.0,476.2,501.2443731000001
476.29,475.0,476.29,474.76,1320.0296734
475.0,474.65,475.98,474.1,3610.74896536
475.0,475.0,475.0,474.78,1036.43397363
475.0,475.0,475.0,474.67,697.61148661
475.0,475.9,476.0,474.98,961.98190812
475.98,477.0,477.0,475.88,437.77650307
476.93,476.55,477.5,476.39,387.86812035
476.73,477.05,478.09,476.18,978.41099303
477.43,478.0,478.0,475.4,291.60492535
477.99,477.75,479.0,477.34,378.52282127
477.75,476.14,477.93,476.0,539.01333173
476.1,477.43,478.4,475.79,688.23285589
477.45,475.47,477.71,475.47,212.23484027
475.9,476.21,478.3,475.84,1110.70752715
476.57,476.99,477.59,475.0,538.70046711
477.04,477.33,482.0,476.79,2926.28651503
477.36,476.57,478.77,476.35,281.44093028
477.11,477.11,477.48,476.55,144.31148565
477.25,477.59,477.61,477.1,194.60669462
477.45,477.88,478.36,477.24,155.80086647
478.13,478.0,479.97,477.9,613.80726468
477.81,478.0,478.83,477.5,132.99060802
478.0,477.43,478.69,477.2,197.10941905
477.5,477.62,478.58,477.29,104.78797409
477.73,478.22,478.61,477.54,133.85885237
478.2,478.61,478.82,477.66,81.38435797
478.62,479.48,479.48,478.21,190.40713852
479.49,478.9,479.53,478.26,480.25919169
478.58,478.35,478.61,477.94,320.92047169
478.37,478.9,478.97,478.24,367.10901337
478.91,478.71,479.47,478.48,299.93722278
478.71,478.92,479.13,478.48,65.61860316
478.93,479.37,479.52,478.93,191.95796252
479.36,479.29,479.43,479.0,123.78659409
479.23,479.62,479.65,479.02,251.51385322
479.61,478.15,479.89,478.15,583.91373336
478.16,478.35,478.62,477.93,216.78172959
477.94,478.74,478.86,477.94,102.11003986
478.72,478.4,479.29,478.23,208.78263009
478.76,478.99,479.0,478.4,85.82532211
479.0,481.03,481.3,479.0,832.78485392
481.02,480.41,481.26,479.76,477.92280823
480.43,480.6,481.04,480.28,323.48915242
480.59,479.0,480.82,478.5,924.92524128
479.39,478.0,480.02,477.12,1157.91152257
477.13,465.35,477.92,465.11,7838.70856031
465.35,466.71,468.0,455.11,8638.68755733
467.43,464.97,469.81,464.0,3200.73733714
464.96,469.7,470.75,463.78,1953.37038483
469.7,464.69,469.81,464.69,1223.11598669
464.71,465.24,468.0,462.25,3328.71455819
465.71,468.1,468.77,465.0,1019.16336948
468.15,467.0,469.0,466.92,639.38655116
467.4,468.18,468.26,466.59,313.34532172
467.42,466.94,468.0,466.0,645.80076212
466.73,457.23,466.74,456.0,3925.05185683
456.2,445.0,457.24,438.48,10278.95354657
445.0,451.28,454.73,444.5,4673.31676243
451.27,454.63,454.88,451.11,2062.34653115
454.63,445.5,455.8,445.5,4012.67604143
445.37,449.53,453.02,441.1,3743.80622798
449.52,453.15,453.39,442.86,2537.11190601
453.01,447.19,453.36,446.9,886.44510424
447.17,435.29,447.36,431.0,4464.59018358
435.69,446.5,446.5,435.07,3111.84074269
446.63,448.02,452.5,446.5,2146.0760216
448.03,451.47,455.33,448.02,1358.4680398
452.0,454.57,456.0,447.29,1717.88846594
454.44,453.37,455.21,449.76,1404.35265856
453.93,455.13,455.21,451.94,599.54311957
455.14,459.21,461.67,452.76,1550.24118014
458.55,459.34,460.62,456.51,1846.18209424
459.11,455.01,459.3,454.39,1061.36187658
454.57,456.5,457.21,454.57,502.63869277
456.67,456.47,456.99,455.0,612.19434593
456.02,458.89,458.89,456.02,586.27299302
458.89,458.49,458.9,458.02,914.32789534
458.56,452.76,458.84,451.8,1128.03896914
453.27,455.96,456.69,453.26,547.21647255
456.47,456.86,457.89,454.81,710.32109948
456.85,454.17,456.85,454.17,443.42427137
455.01,454.4,455.51,454.03,176.41951341
454.42,456.41,456.45,454.1,441.46174526
456.4,459.0,459.42,456.11,618.68189341
458.9,459.42,459.42,457.21,389.46381528
459.42,459.49,460.63,459.19,793.55476545
459.31,460.02,461.3,459.12,677.25609137
460.14,462.52,464.78,460.14,1092.18940341
462.96,462.77,464.48,460.85,985.03547451
462.78,460.49,464.08,460.0,1036.95022553
460.52,462.15,463.5,460.52,812.58623761
462.52,461.44,462.78,460.87,449.18815066
460.84,460.15,461.4,460.0,416.46499922
460.14,460.9,461.39,460.0,322.67637063
460.84,462.29,462.29,460.51,380.15248309
462.32,460.0,462.39,460.0,725.82207041
460.0,458.59,460.01,458.02,598.92943027
458.75,459.5,459.59,457.99,485.19573455
459.74,463.67,464.85,459.01,1771.19483096
463.66,463.09,464.28,462.5,359.12247448
463.09,462.15,463.28,461.73,230.45379003
462.24,461.0,462.59,459.13,347.16782703
460.37,462.39,462.46,460.37,221.39863229
462.43,460.91,463.75,460.91,363.8066224
461.16,461.31,461.86,460.9,370.57174559
461.31,462.33,462.33,460.99,373.29276569999996
461.77,461.18,462.32,460.47,258.74726408
461.29,462.18,463.45,460.74,881.84171318
462.17,462.23,462.83,461.83,231.30615648
462.3,461.78,463.91,459.89,1439.79578636
461.75,461.89,462.21,461.21,194.57743936
461.88,461.56,470.0,460.27,4340.83426342
461.54,458.58,461.54,458.11,664.11545391
458.47,459.09,459.13,458.0,425.09039232
459.09,457.75,459.09,457.74,560.94947559
457.74,457.56,458.28,457.21,353.87705926
457.54,455.85,457.54,455.6,1100.89131476
456.11,456.49,456.79,455.28,364.90073613
456.49,457.4,457.74,456.0,419.85336401
457.71,457.93,458.81,457.06,435.59404800000004
458.11,458.82,458.86,458.05,305.39021243
458.87,458.06,458.88,457.07,642.69217041
457.62,459.17,459.93,457.14,481.10495216
459.68,460.16,460.46,459.31,309.90173356
460.04,459.47,460.07,459.11,192.3262429
459.6,460.22,460.38,459.34,205.00818413
460.2,459.65,460.2,459.34,190.63816841
459.64,459.97,459.97,458.77,478.65087293
459.9,458.6,460.07,458.18,498.74675305
458.55,458.64,459.82,458.43,234.70957927
458.5,458.44,458.5,458.4,178.75596468
458.4,458.5,458.5,458.38,278.08058794
458.5,460.82,460.82,458.49,302.26938478
460.82,461.57,462.9,460.64,391.62450334
461.57,463.33,463.41,461.5,248.68931115
463.16,463.19,463.42,462.76,278.92359524
462.93,462.69,463.05,461.73,145.12177229
462.76,462.75,463.64,462.37,190.72468163
462.75,462.78,463.14,462.17,209.68283697
462.77,462.5,462.98,462.47,200.03486428
462.47,465.49,466.0,462.4,954.71670992
465.51,464.37,466.51,463.8,916.87273967
464.14,463.57,464.14,462.4,582.71860474
463.07,463.13,464.39,462.61,451.78667927
463.28,462.86,463.68,462.42,231.97760739
462.82,463.19,463.6,462.82,276.66877789999995
463.42,463.43,463.58,463.0,157.84644973
463.6,464.01,464.11,463.36,318.90574938
464.0,462.66,464.03,462.55,695.0340034
462.61,463.91,463.91,462.6,771.08716095
463.66,462.88,463.91,462.5,563.85608709
462.89,460.21,463.38,460.18,405.55755938
460.26,460.54,462.39,460.18,449.52980466
460.85,462.26,462.65,460.51,817.49996562
462.45,462.75,462.9,461.78,580.61874041
462.45,464.99,465.0,462.45,826.24287469
465.0,464.85,465.0,463.59,369.42981894
464.79,463.59,464.79,463.21,402.86540459
463.71,463.31,463.8,462.56,491.19295348
463.31,464.27,464.39,463.3,168.00718657
464.27,463.48,464.37,463.39,270.23916819
463.95,464.5,465.0,463.94,577.25278536
464.17,464.26,464.59,464.17,157.99578072
464.27,463.86,464.89,463.02,372.20135228
463.12,463.16,463.51,462.0,482.52237806
463.04,463.16,463.39,462.33,306.97661205
462.99,463.39,463.39,462.34,236.21531765
463.4,464.01,464.51,463.35,213.60461251
464.2,463.56,464.2,463.17,209.72466697
463.85,464.69,464.8,463.62,158.45597844
464.71,462.97,464.71,462.63,489.07817566
463.03,463.92,463.93,462.97,122.62248328
463.71,463.28,463.92,463.03,195.62784764
463.28,463.39,463.93,462.97,283.18164934
463.45,463.85,463.9,463.01,166.43919619
463.9,465.0,465.0,463.61,408.3949503
465.02,466.0,467.33,465.01,1193.4735859000002
466.0,466.43,466.75,465.36,220.80170605
466.44,468.92,469.54,466.44,1135.52161143
468.97,468.91,469.57,468.79,677.92842645
468.81,469.04,469.57,468.09,362.61906293
469.42,469.27,470.99,469.08,455.50136654
469.27,469.39,469.48,469.22,357.01858867
469.28,465.99,469.48,465.32,338.50817622
465.57,467.31,468.0,465.5,331.3051853
467.4,467.0,467.5,466.34,382.71153989
466.99,467.99,467.99,466.95,433.76505587
467.99,468.43,468.48,467.97,436.72147093
468.43,468.43,468.43,467.98,302.27459829
468.32,468.21,468.43,468.07,433.52651294
468.21,468.2,468.48,468.2,550.15949149
468.22,468.33,468.48,468.08,187.25532942
468.33,468.01,468.37,468.0,271.99556313
468.0,468.24,468.48,468.0,289.45945479
468.32,468.38,468.48,468.0,225.20090605
468.38,469.43,469.43,468.37,1274.76634042
469.43,469.61,469.98,469.2,126.29170278
469.42,469.93,469.99,469.32,267.10327782
469.92,470.62,471.06,469.9,830.31315026
470.62,468.53,470.63,468.45,382.35102026
468.47,467.0,468.81,466.77,426.66306359
467.0,467.61,467.65,466.47,611.13592002
467.6,467.25,467.8,467.07,737.42233394
467.35,467.76,467.8,467.01,494.52251603
467.79,467.1,468.4,467.1,636.65730287
467.23,463.8,467.23,463.8,1873.45419118
463.82,460.0,464.52,459.93,1691.03895248
459.98,459.0,460.0,456.1,2856.77391729
459.04,458.99,459.59,458.0,1156.94449452
458.99,461.2,461.97,458.8,1280.18747165
460.77,458.64,461.3,457.65,713.75997751
458.65,460.43,461.19,458.06,662.80146346
460.86,458.8,461.1,458.27,507.27579448
458.78,459.41,459.41,458.0,397.90366665
459.89,460.35,461.01,459.33,198.77789772
459.65,458.84,460.28,458.1,568.50730938
458.81,459.72,460.04,456.34,708.54697041
459.96,460.47,461.0,459.86,294.37104417
460.47,460.02,460.9,459.72,125.58167890000001
460.03,461.0,461.0,459.84,115.29072753
461.0,460.87,461.8,460.81,42.59974847
461.18,461.09,461.83,460.71,549.59268639
461.0,461.0,461.86,460.01,839.53377668
461.13,460.92,462.03,460.9,418.84422329
460.92,460.65,461.16,460.08,333.04322161
460.96,460.28,460.96,460.02,75.34353082
460.11,460.39,460.91,459.5,381.21096646
460.24,457.05,460.29,456.13,583.87969023
456.93,453.98,457.33,453.55,2332.12242149
453.67,453.82,454.99,453.61,537.33614733
454.63,454.81,456.07,453.82,924.45714013
454.12,453.5,454.69,452.21,749.32043435
453.48,452.08,453.5,451.8,889.71340078
452.65,453.99,454.5,452.02,1077.10757651
453.69,457.05,457.55,453.58,828.2496967000001
457.45,455.96,457.45,455.46,411.03500241
455.93,455.62,456.64,455.45,97.69455912
455.75,456.13,456.42,455.62,47.85909048
455.84,455.3,456.61,455.3,457.45185331
455.51,454.01,456.25,454.0,655.50730634
454.0,453.36,454.29,453.0,611.47795829
453.25,453.36,453.86,453.2,257.80256905
453.63,452.17,453.73,452.04,776.18554364
452.05,448.01,452.05,446.91,3260.31199459
447.9,448.48,449.81,447.72,1241.61318358
448.48,443.03,448.49,439.27,5988.25475712
443.23,445.29,448.08,443.02,2890.21962709
445.29,448.78,448.92,443.32,1108.36991818
448.85,451.17,452.0,446.57,1666.93760967
451.17,452.47,452.53,448.0,648.03141089
451.82,451.11,453.04,450.88,966.78873215
451.8,453.62,453.84,451.03,1969.77170989
453.61,456.88,457.41,453.61,1228.59280864
457.3,456.81,458.69,456.38,1510.24212105
456.61,455.61,457.42,455.0,718.62270374
455.6,458.89,458.89,454.5,1026.99987564
458.77,458.71,459.12,457.9,474.36394009
458.73,459.67,459.68,458.7,644.96250292
459.6,459.14,461.34,458.95,650.0424604
459.13,460.0,460.47,459.0,572.71788864
460.0,458.27,460.1,458.27,586.549816
458.02,457.35,458.83,456.61,605.97566141
458.08,458.53,459.33,457.6,506.65196195
458.58,462.12,462.15,458.45,491.21952472
461.63,461.58,462.58,461.19,566.02999542
461.57,461.01,462.41,460.52,642.81722805
461.01,461.64,462.0,460.51,823.34385889
461.57,462.99,463.0,461.1,1364.50477163
463.0,460.87,463.0,460.87,474.82992634
460.88,455.19,460.93,455.0,1584.18335204
455.66,458.5,458.9,455.06,1116.43145447
458.8,459.15,459.8,458.5,828.18056882
459.24,458.04,459.39,457.06,377.32902136
458.04,458.45,458.5,457.44,448.62225243
458.47,457.69,458.49,457.59,365.70118232
457.82,458.08,458.92,457.82,207.4453009
458.02,458.69,458.82,457.68,523.12692791
458.82,459.16,459.78,458.82,344.03687866
459.09,459.16,459.75,458.5,542.32749056
459.0,458.84,459.63,458.2,445.11840477
458.44,456.74,459.41,456.72,1002.97206017
456.72,456.23,457.55,454.5,1295.24534658
456.0,457.51,458.22,455.69,353.00676417
457.55,456.65,458.04,456.64,435.95948884
457.0,457.5,457.52,456.3,646.26715952
457.5,458.1,459.73,457.33,1060.12636748
457.64,456.6,458.03,455.74,517.31668743
456.59,453.68,456.94,453.03,1205.91315002
453.67,455.78,456.01,453.23,436.31321942
455.78,456.09,456.99,455.58,324.91542073
456.09,456.5,457.35,454.97,495.65623250000004
456.48,458.06,458.49,455.16,788.38330562
458.07,458.54,459.0,457.83,620.33171925
458.38,458.03,458.92,456.46,931.16856766
457.74,457.22,457.9,456.5,677.26466153
457.25,457.63,457.63,456.54,397.51101039
457.64,457.63,457.64,456.62,146.99852847
457.26,456.71,457.26,456.47,445.70330015
456.8,456.73,457.45,456.6,314.77082917
456.98,457.76,458.64,456.7,408.98607607
458.26,458.03,458.27,457.74,83.58858346
458.0,455.76,458.4,455.72,838.75355924
455.8,454.11,456.34,454.0,428.09046105
454.14,455.36,455.59,454.13,396.90421247
455.26,449.99,455.39,449.89,4610.71519734
449.98,447.0,450.97,446.18,10170.62909065
447.0,447.65,448.4,446.2,5122.0509904
447.75,450.99,450.99,447.75,929.79852452
450.98,450.1,451.0,450.0,423.36663995
450.2,449.34,450.58,448.53,480.70386977
449.33,447.84,450.0,446.56,1084.00910072
447.82,449.55,450.38,447.47,672.39008051
449.59,451.64,452.0,449.0,817.06627519
451.68,452.55,453.83,451.56,980.04250435
451.75,450.55,451.75,450.11,889.65945709
450.55,449.75,450.55,449.36,340.20281272
450.55,450.1,451.68,449.52,522.89434867
450.15,450.42,451.25,449.46,888.7787674000001
450.42,449.2,451.21,449.11,1320.17523868
449.14,452.02,452.5,449.14,444.22888501
452.02,451.36,452.36,450.88,459.99754572
451.34,452.55,453.0,451.34,409.41340947
452.93,452.33,453.0,451.62,413.87577751
452.31,453.62,453.82,451.81,544.26528167
453.66,453.25,455.0,453.25,667.8233701
453.17,453.88,455.13,452.86,308.90338989
453.89,457.26,457.27,453.79,758.80218099
456.69,457.91,459.0,456.0,718.86049186
457.91,456.77,458.4,456.08,1128.65604154
456.68,459.0,459.7,456.58,1397.89754604
459.0,458.89,459.8,458.48,926.9211403999999
458.62,459.44,459.63,457.82,765.23769131
459.48,461.76,462.9,459.23,2274.54769639
461.74,463.29,464.1,461.7,2432.69836164
463.2,462.97,463.8,461.17,630.95936104
462.46,460.15,463.82,459.91,952.19050677
460.34,460.4,460.4,460.0,499.06827109
460.39,456.11,460.4,456.1,1871.78790126
456.4,458.62,459.75,455.3,2464.8642834
459.48,457.4,461.32,457.18,2829.48793309
